Target age (ka),Site Name,Latitude,Longitude,New global consolidated biome scheme,Biome 6000 Consolidated Name,Biome 6000 biome code,MegaBiomes (Scheme 2),Remove_points
0,EMBSECBIO3275,41.700,42.850,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO3276,41.700,42.933,cold evergreen needleleaf forest,cold evergreen needleleaf forest,12,boreal forest,0
0,EMBSECBIO3277,41.700,42.933,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO3278,41.650,42.950,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO3279,41.650,42.917,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO3280,41.617,42.967,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO3281,41.600,42.950,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO3282,41.583,42.950,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO3283,41.567,42.950,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO3284,41.550,42.950,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO3285,41.767,43.467,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO3286,41.767,43.467,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO3287,31.560,35.740,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO3288,31.560,35.740,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO3289,31.580,35.900,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,EMBSECBIO3290,31.580,35.900,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO3291,32.720,35.800,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO3292,32.590,35.940,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO3293,32.050,35.720,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO3294,31.830,36.820,steppe,steppe,7,grassland and dry shrubland,0
0,EMBSECBIO3295,31.800,36.580,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO3296,30.670,35.650,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO3297,30.580,35.780,steppe,steppe,7,grassland and dry shrubland,0
0,EMBSECBIO3298,29.560,35.410,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,EMBSECBIO3299,29.550,35.420,desert,desert,6,desert,0
0,EMBSECBIO3300,32.090,35.700,steppe,steppe,7,grassland and dry shrubland,0
0,EMBSECBIO3301,31.580,35.670,desert,desert,6,desert,0
0,EMBSECBIO3302,29.560,35.410,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,EMBSECBIO3303,44.570,33.390,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO3304,44.530,33.460,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO3305,44.510,33.580,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO3306,44.520,33.540,steppe,steppe,7,grassland and dry shrubland,0
0,EMBSECBIO3307,44.510,33.580,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO3308,44.590,33.610,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO3309,44.590,33.610,steppe,steppe,7,grassland and dry shrubland,0
0,EMBSECBIO3310,44.610,33.660,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO3311,44.550,33.730,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,EMBSECBIO3312,45.140,33.510,steppe,steppe,7,grassland and dry shrubland,0
0,EMBSECBIO3313,44.730,33.630,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO3314,44.490,33.990,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,EMBSECBIO3315,44.420,33.700,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,EMBSECBIO3316,44.500,33.700,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO3317,37.920,54.083,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,EMBSECBIO3318,43.380,51.340,desert,desert,6,desert,0
0,EMBSECBIO3319,43.580,51.660,desert,desert,6,desert,0
0,EMBSECBIO3320,44.570,33.600,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO3321,44.570,33.600,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO3322,44.570,33.600,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO3384,44.490,34.060,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO3401,32.600,35.900,steppe,steppe,7,grassland and dry shrubland,0
0,EMBSECBIO3455,41.750,23.667,cool evergreen needleleaf forest,cool evergreen needleleaf forest,22,temperate forest,0
0,EMBSECBIO3485,37.542,31.500,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO3486,37.542,31.500,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO3524,35.233,41.183,steppe,steppe,7,grassland and dry shrubland,0
0,EMBSECBIO3603,40.818,21.953,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,EMBSECBIO3704,36.875,28.642,cool evergreen needleleaf forest,cool evergreen needleleaf forest,22,temperate forest,0
0,EMBSECBIO3705,36.875,28.642,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,EMBSECBIO3706,36.875,28.642,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO3707,36.875,28.642,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO3708,36.875,28.642,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,EMBSECBIO3709,36.875,28.642,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO374,41.630,44.020,steppe,steppe,7,grassland and dry shrubland,0
0,EMBSECBIO375,41.630,44.020,steppe,steppe,7,grassland and dry shrubland,0
0,EMBSECBIO376,41.630,44.020,steppe,steppe,7,grassland and dry shrubland,0
0,EMBSECBIO377,41.630,44.020,steppe,steppe,7,grassland and dry shrubland,0
0,EMBSECBIO378,41.630,44.020,steppe,steppe,7,grassland and dry shrubland,0
0,EMBSECBIO379,41.630,44.020,steppe,steppe,7,grassland and dry shrubland,0
0,EMBSECBIO3799,40.617,21.583,graminoid and forb tundra,undifferentiated tundra,4,tundra,0
0,EMBSECBIO380,41.630,44.020,steppe,steppe,7,grassland and dry shrubland,0
0,EMBSECBIO3800,40.617,21.583,steppe,steppe,7,grassland and dry shrubland,0
0,EMBSECBIO3801,40.617,21.583,steppe,steppe,7,grassland and dry shrubland,0
0,EMBSECBIO3802,40.617,21.583,graminoid and forb tundra,undifferentiated tundra,4,tundra,0
0,EMBSECBIO3803,40.617,21.583,steppe,steppe,7,grassland and dry shrubland,0
0,EMBSECBIO3804,40.617,21.583,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,EMBSECBIO3805,40.617,21.583,steppe,steppe,7,grassland and dry shrubland,0
0,EMBSECBIO3806,40.617,21.583,cool mixed forest,cool mixed forest,23,temperate forest,0
0,EMBSECBIO3807,40.617,21.583,cool mixed forest,cool mixed forest,23,temperate forest,0
0,EMBSECBIO3808,40.617,21.583,cool mixed forest,cool mixed forest,23,temperate forest,0
0,EMBSECBIO3809,40.617,21.583,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,EMBSECBIO381,41.630,44.020,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO382,41.630,44.020,cool evergreen needleleaf forest,cool evergreen needleleaf forest,22,temperate forest,0
0,EMBSECBIO3862,42.954,41.911,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO3863,42.954,41.911,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO3864,42.954,41.911,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO3865,42.954,41.911,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO3866,42.954,41.911,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO3867,42.954,41.911,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO3868,42.954,41.911,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO3894,41.931,46.416,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO3903,44.109,27.069,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,EMBSECBIO3975,41.524,23.617,cool evergreen needleleaf forest,cool evergreen needleleaf forest,22,temperate forest,0
0,EMBSECBIO4049,37.050,29.883,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO4050,37.050,29.883,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO4101,43.233,41.431,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO4102,43.233,41.431,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO4103,43.233,41.431,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO4130,42.833,24.833,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO4131,42.833,24.833,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,EMBSECBIO4132,42.833,24.833,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,EMBSECBIO4133,42.833,24.833,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,EMBSECBIO4134,42.833,24.833,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,EMBSECBIO4135,42.833,24.833,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,EMBSECBIO4164,38.600,21.500,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,EMBSECBIO4165,38.600,21.500,warm-temperate evergreen and mixed forest,warm-temperate evergreen broadleaf and mixed forest,33,warm-temperate forest,0
0,EMBSECBIO4193,40.750,21.750,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO4227,42.568,23.269,steppe,steppe,7,grassland and dry shrubland,0
0,EMBSECBIO4228,42.568,23.269,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO4229,42.568,23.269,steppe,steppe,7,grassland and dry shrubland,0
0,EMBSECBIO428,41.870,41.800,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,EMBSECBIO429,41.870,41.800,cool mixed forest,cool mixed forest,23,temperate forest,0
0,EMBSECBIO4299,46.517,32.617,steppe,steppe,7,grassland and dry shrubland,0
0,EMBSECBIO430,41.870,41.800,cool mixed forest,cool mixed forest,23,temperate forest,0
0,EMBSECBIO431,41.870,41.800,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,EMBSECBIO4389,38.500,43.000,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO4390,38.500,43.000,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,EMBSECBIO4474,48.750,28.250,steppe,steppe,7,grassland and dry shrubland,0
0,EMBSECBIO4475,48.750,28.250,steppe,steppe,7,grassland and dry shrubland,0
0,EMBSECBIO4522,43.683,41.158,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO4569,38.275,30.875,temperate evergreen needleleaf open woodland,temperate evergreen needleleaf open woodland,9,temperate forest,0
0,EMBSECBIO467,37.450,49.250,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,EMBSECBIO468,37.450,49.250,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,EMBSECBIO469,37.450,49.250,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,EMBSECBIO470,37.450,49.250,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,EMBSECBIO471,37.450,49.250,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,EMBSECBIO472,46.520,60.700,desert,desert,6,desert,0
0,EMBSECBIO473,39.270,51.460,desert,desert,6,desert,0
0,EMBSECBIO474,41.850,53.250,desert,desert,6,desert,0
0,EMBSECBIO475,41.850,53.250,desert,desert,6,desert,0
0,EMBSECBIO476,41.850,53.250,desert,desert,6,desert,0
0,EMBSECBIO477,41.850,53.250,temperate deciduous broadleaf forest,temperate deciduous broadleaf forest,13,temperate forest,0
0,EMBSECBIO478,41.850,53.250,desert,desert,6,desert,0
0,EMBSECBIO479,41.850,53.250,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,EMBSECBIO480,41.850,53.250,desert,desert,6,desert,0
0,EMBSECBIO481,41.850,53.250,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,EMBSECBIO482,41.850,53.250,desert,desert,6,desert,0
0,EMBSECBIO483,41.850,53.250,desert,desert,6,desert,0
0,EMBSECBIO484,41.850,53.250,desert,desert,6,desert,0
0,EMBSECBIO485,41.850,53.250,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,EMBSECBIO486,41.850,53.250,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,EMBSECBIO487,41.850,53.250,xerophytic woods/scrub,xerophytic woods/scrub,36,grassland and dry shrubland,0
0,EMBSECBIO4873,33.083,47.717,steppe,steppe,7,grassland and dry shrubland,0
0,EMBSECBIO4874,33.083,47.717,steppe,steppe,7,grassland and dry shrubland,0
0,EMBSECBIO4875,33.083,47.717,steppe,steppe,7,grassland and dry shrubland,0
0,EMBSECBIO4876,33.083,47.717,steppe,steppe,7,grassland and dry shrubland,0
0,EMBSECBIO4877,33.083,47.717,steppe,steppe,7,grassland and dry shrubland,0
0,EMBSECBIO4878,33.083,47.717,steppe,steppe,7,grassland and dry shrubland,0
0,EMBSECBIO488,41.850,53.250,desert,desert,6,desert,0
